grid_id,temp_mean,precip_sum,soil_moisture_mean,wind_speed_mean
G_00053,3.6447417433544125,209.8613981307892,257.84411477529875,0.5891605404724916
G_00054,5.2516832126084445,171.9219017924216,261.18883856906683,0.7973211374569232
G_00055,7.866754827191774,131.3500333727747,263.4580170108426,0.9508680549622458
G_00056,9.677074625158847,104.80975025905654,264.3574217365634,0.8509841346378441
G_00057,2.509720164473364,241.84253105534583,258.23815987699777,0.4336180069451692
G_00058,3.8422731666154974,185.88011378063243,257.98107152856807,0.7044611616959151
G_00059,6.0038693212693985,147.54806497706434,262.84130001580843,0.8899912061204273
G_00060,8.8469610603907,119.74870824827258,264.23688330701606,0.9029238769772563
G_00061,10.680621883433378,96.85348013056824,264.7777833682234,0.7788697225711315
G_00062,3.7538437258812936,283.00022000087796,258.8195742945517,0.3714707320874074
G_00063,2.9198882277294085,216.73265510810882,257.9561389389859,0.488187976261804
G_00064,5.844907522714288,166.784502953425,261.12854659172797,0.785353572880605
G_00065,7.740338549049973,132.67613241089865,263.98876403993177,0.8514722935798448
G_00066,9.133821700721677,114.21253198398652,264.4729579802482,0.7809528150152643
G_00067,11.243257735877929,94.83639562143419,265.2001789923637,0.7289560780077586
G_00068,4.691807068035187,256.97828495515853,258.9834894313607,0.6233869556030801
G_00069,4.383145719958911,190.93887546671903,259.4671469093651,0.7686365575371275
G_00070,7.556548567741171,150.66120812310288,263.67983167914934,0.8802791689873644
G_00071,9.821788980627598,122.6106885970977,267.83475681530535,0.725805052123315
G_00072,10.458896255493189,106.57927432669707,264.8797311372654,0.6800201080994381
G_00073,11.728157113188074,93.66012775911412,265.6302143373797,0.6991246813388834
G_00074,8.937547732937743,271.542251497641,262.97328838738065,0.6340392732625633
G_00075,7.686581014817782,225.50922298444812,261.617088097398,0.6314908266206013
G_00076,6.506077743858441,168.1304056347756,261.24489545309416,0.7620267508751094
G_00077,8.788544509231432,144.56693494333314,264.26607185281733,0.732278101435502
G_00078,11.050827670353739,121.43299767388393,270.0670302042397,0.6296899082942705
G_00079,11.329305492934383,109.6155014039429,265.85346920772264,0.670978603078088
G_00080,11.83883354022941,100.31005406393143,266.17563120524085,0.7704471956424008
G_00081,8.321414237894059,257.1101714075951,259.6177220549635,0.7558136326149832
G_00082,8.424958083450178,198.9004988373667,262.6828156696853,0.8790902552663585
G_00083,9.355735028174633,163.29044514907875,264.08087721178606,0.7914506038845965
G_00084,10.116761390111803,145.3283768297582,264.2285796903795,0.6289972691959319
G_00085,10.582314591766712,141.90508836521218,264.61479416713917,0.6114755589124502
G_00086,10.198338486045941,140.68152421726282,264.6382537913579,0.7332669130934598
G_00087,9.814463449293594,141.477927953139,264.47868421513544,0.9037787348788651
G_00088,9.724736519270065,138.82421740902936,264.6314767970834,1.0938559244634671
G_00090,12.910064849033171,64.57217076434188,272.7595736595892,1.890837365824816
G_00092,7.763059378183038,265.79644569768004,263.07683938036683,0.48233371845760675
G_00093,8.186357875536869,229.8513319493681,259.8682040963121,0.8443406054679695
G_00094,8.432360400948491,190.5430745483783,263.15212365119686,0.9563695237796347
G_00095,9.926368454963947,157.19834008826305,264.3578094308094,0.7771549761518975
G_00096,11.21268109147269,138.19820100082427,264.70278574830746,0.5869688683204425
G_00097,10.856087456980083,135.3857223094851,264.7553990733239,0.681360345863588
G_00098,10.019458225209249,140.04202225817727,264.5747184035598,0.850263844523456
G_00099,10.255961580173965,135.79356336607043,264.6435176582747,0.9534289283955573
G_00100,9.994129291657499,129.64385414136947,264.7677732077978,1.1304047927021943
G_00102,12.903747819743298,70.26479680352904,272.22302048522516,1.4674654183925144
G_00103,12.846987312070812,65.12446740283069,272.1398334503174,1.6283878927722162
G_00104,13.211094177410189,66.19481781138447,272.8343614455192,1.916014435678072
G_00105,7.733017611759985,297.540456444159,263.1418621360615,0.4786341257239446
G_00106,5.425086060390699,243.80395227684087,259.6371751549423,0.48131104384921936
G_00107,8.189024389943794,200.71990454210334,262.7415632637598,0.8961752236962205
G_00108,9.286132636121547,174.89219868196557,263.59525791804,1.0183824688475713
G_00109,11.068127527544599,151.36823841942828,264.7675684600748,0.8131875173201353
G_00110,10.939680025654475,132.68987873210008,264.8788099750396,0.6418463258449602
G_00111,10.445759258475379,130.50947377099124,264.6580508293644,0.7960165921346016
G_00112,9.97618626830401,140.3558891416935,264.5375965128663,1.0631039082765181
G_00113,10.667523607643725,130.335029602185,264.8173818178074,1.0949226401373855
G_00114,10.811859282626921,112.45985367907592,264.9992567185433,1.1360198698785005
G_00117,12.923396764775786,69.51627919091285,271.80246495687834,1.1766952498113856
G_00118,13.107983484575852,70.61954253925364,272.1735136534578,1.408116131126877
G_00119,13.479553046277791,73.67563286437108,273.1802914732246,1.7228830292925026
G_00120,7.17077028418102,290.52321279062323,261.2957894520093,0.5337316300162174
G_00121,5.432097227855417,257.4211921693237,260.3647316143077,0.5095238320219708
G_00122,3.3446240045691265,206.07634672535966,258.33421136999647,0.43331067780877475
G_00123,7.93575080543438,172.34979981197412,263.09263593919815,0.878613346735573
G_00124,9.692730470882974,156.64990285052338,264.08379465021113,1.0586463567507562
G_00125,11.208266871462609,146.32291013015805,265.0248260446774,1.006054921988478
G_00126,10.240653569211268,129.71399390710872,264.6861020313796,0.8590553678077832
G_00127,10.142552353233441,125.76838621510582,264.6665275019984,1.0307363982209075
G_00128,9.833114611717985,137.7004686893371,264.4181594848633,1.2906435321645084
G_00129,10.191524862474031,127.56592446579027,264.57047231223,1.2318849571882378
G_00130,11.060570981425649,103.11136433495594,265.0055245327693,1.085128835374688
G_00131,13.21705068362659,82.89860227717479,272.51999131069385,1.4938055217551287
G_00132,12.965119872554679,77.49728524698304,272.14737164589667,1.3638866491877477
G_00133,13.044131523050314,75.07112661017506,271.84635162866243,1.2319117005571254
G_00134,14.463312881907273,86.2285001974654,272.9220900791948,0.9398754534204098
G_00135,13.77334084869715,91.03789591802672,272.812122186025,1.474599240916965
G_00137,5.676177473991171,253.125872850552,259.25337875530283,0.471855890459752
G_00138,4.591021617766376,219.35472676171358,258.52752846543507,0.5034218620518739
G_00139,4.305267485751925,179.5584861339482,258.8437748365505,0.5318614331025563
G_00140,4.913805057156491,141.3379874230774,261.24498850299466,0.5342563253494544
G_00141,8.279004648680349,139.63227012766882,264.1275555754221,0.8572093695303004
G_00142,10.235694626838953,135.6354732216744,264.51725090703655,1.0542972249645004
G_00143,11.200922307660523,130.58671766532962,265.1661084544274,1.0741322829107733
G_00144,10.13956097428519,125.76501482738561,264.60746793849495,1.0891412256375166
G_00145,10.556878026326523,117.70965197695786,264.6389452257464,1.1961527507578211
G_00146,11.228638831518056,118.77191105498379,265.0513133746321,1.0935596201158286
G_00147,11.579833151704543,107.02269563092321,265.58329347897603,0.8942787027282798
G_00148,12.686982009231425,85.03750750435897,266.97747657119584,0.6914529163650459
G_00149,13.322523371378606,76.93342903269826,272.5668520465974,1.6679942549402873
G_00150,13.22517426603586,75.59358367337306,272.15545578413116,1.2762639498545343
G_00151,13.364989839232551,71.9367269576939,272.3425532105149,1.2766287688464764
G_00152,13.570924644060053,68.24074351800988,272.34342196679887,1.1844912335015725
G_00153,14.584460666615495,80.08603790415856,273.1102141000891,1.0473914750332167
G_00154,14.005562554636334,88.4876329602154,273.2419248857806,1.605199686574323
G_00156,7.12549860554359,268.77232679738086,259.72283177221976,0.4122923660251847
G_00157,6.232356725713282,217.8620066644102,259.4095007988714,0.4295118150327171
G_00158,6.615699509651451,185.51384323848782,258.98050393340407,0.5226702489691161
G_00159,6.3068826203705415,150.9051885606199,261.61905722464286,0.5877419821528127
G_00160,7.227130016203872,127.12581121934937,261.8431555789004,0.6202371638197042
G_00161,9.491051938456899,139.1796436311154,264.44221643735006,0.8330877597133446
G_00162,10.294987327821822,133.12429600967468,264.47474918057844,0.9773576813484611
G_00163,11.30746672025293,130.39523774398873,264.8865750835788,1.005809726134509
G_00164,10.591667409097015,127.1346699596793,264.76305456571686,1.0192139602708727
G_00165,11.16315992211785,117.9187189937977,265.0884653829759,1.0767465880623743
G_00166,12.120806774016376,117.82251709713034,266.1006017295263,0.9780280112699045
G_00167,12.753526736843993,107.72364997877165,267.1877109517333,0.8575601715324456
G_00168,13.405138064968991,86.23250612629947,268.08828276972616,0.6668231208097831
G_00170,13.404493367458356,60.60111561431007,272.492737103534,1.4573147311843357
G_00171,13.487586716682701,69.08833646787713,272.19936992788826,0.9683149479004917
G_00172,13.935680582190093,65.50505051030206,273.02305760434876,1.2381731968595955
G_00173,14.169224060222689,66.28200450553007,273.033089504447,1.2892103743772205
G_00174,14.571010618312405,74.43192639960384,273.3018264565417,1.2123837735498486
G_00175,14.021718494866509,79.79278305186351,273.36028782013926,1.794298621831213
G_00177,11.771571485457905,250.24314263476404,263.5557370442216,0.4697713554819233
G_00178,9.202662794051658,238.55726832164814,260.86144654468825,0.4197758669088689
G_00179,8.894638705509985,188.93521317853018,262.1369873682658,0.4916362440714741
G_00180,9.244416091262673,157.31067249192276,262.5182339658019,0.6105672525713736
G_00181,8.592664972941101,135.92167237414426,263.34244173829273,0.6847292243500028
G_00182,9.170325974495203,118.73588004721726,263.7751739358389,0.7080591738763723
G_00183,10.504864916237477,139.14186918748925,264.47631489333287,0.8704109622504363
G_00184,10.451827334332235,132.68524447096874,264.6512099953108,0.9783780809103338
G_00185,11.229884473739155,129.60559168471386,264.89218257063175,1.0017921932540919
G_00186,11.343001650738483,126.14087426675839,265.13357202981103,1.0251152922315319
G_00187,11.642461128645069,119.4373186828045,265.681293892604,1.0538778250458398
G_00188,11.967818545269735,122.14512789262818,265.81016473359955,0.9412864367867431
G_00189,12.331305214666573,114.72896525277193,266.0251866104783,0.8981281316489834
G_00190,12.853155144312078,95.93281561149648,266.5486126458773,0.7886058358334699
G_00192,13.707561357559717,53.50847581042342,273.60453203160273,1.385908934964012
G_00193,13.901528677718211,63.368161906932905,272.81865853477126,0.851269881568871
G_00194,14.11653562566288,59.80226436270803,273.18923985060826,1.1247399586918556
G_00195,14.022326221260995,75.34111329926566,273.4668768708424,1.8786098373333096
G_00198,11.664463974327196,226.78576076044146,263.91389711954264,0.4840981040033245
G_00199,10.276003425352057,209.85942000164076,263.7106468190429,0.44956112881216626
G_00200,10.69184382038734,172.32888230694823,263.7099173607365,0.5419374886214159
G_00201,10.147985794723693,143.64691862477378,263.73887637353715,0.6278099735637511
G_00202,10.123174675562074,131.25536629571,264.237829080192,0.6373655881915242
G_00203,11.751880756501249,118.80930551899952,264.53280566841045,0.6561514185513946
G_00204,10.577584039011334,138.60511446012552,264.54685395763767,0.9813802962202112
G_00205,10.401949798419936,134.89603662504265,264.6542262210641,1.0886949407143522
G_00206,11.190197183752593,126.1620786191374,264.90936235714986,1.102505729007127
G_00207,11.816356851721345,122.04115131510787,265.9492900397188,1.1208547049471829
G_00208,11.428524374192783,122.5949715973286,265.36427305590723,1.1560454907674795
G_00209,11.023187276368521,127.33430454148338,264.88432287913497,0.9850618069854897
G_00210,11.306525597521079,120.41609400524187,264.85259664699595,0.9281416834755741
G_00211,11.815574551654139,103.40000355257105,265.1771211983055,0.9621527305513866
G_00213,13.29286859847314,49.11445616695811,273.4458089165363,3.39096952014097
G_00216,10.159923089960595,200.65918231023844,263.4447837850099,0.5641288013470043
G_00217,9.986445424890025,178.8735319079309,262.9580540144315,0.531452552516791
G_00218,7.142929721134987,152.07835698141145,260.71466741254255,0.5256285873360133
G_00219,8.169478045227729,138.47951629771285,262.6594528690461,0.6384188149565003
G_00220,8.159885681316439,133.5938055218609,260.6115679330723,0.6525021545479797
G_00221,8.391352651452527,123.5743317903428,263.6335809461532,0.6207941039735961
G_00222,11.329073165565433,121.65033110989626,264.7186404863993,0.6101003130132314
G_00223,9.116811268304005,136.2206008435635,264.18614551585205,1.1031224278196152
G_00224,9.113876330467987,139.82367926849426,264.04562830155896,1.2451780049787562
G_00225,11.155502963322485,128.18771639479698,265.4521991155481,1.2600026503689667
G_00226,10.36806478602914,127.64089593304693,264.58269532008836,1.415593640767706
G_00227,9.849232487012003,136.42774561060992,264.38570445070985,1.5015519006934233
G_00228,9.903378546109783,141.07174092544622,264.40081975280594,1.4361954448953531
G_00229,10.556150198495542,131.67106771482497,264.4715075492859,1.4379964507020195
G_00230,10.596038313834924,106.06756100071965,264.54437797813006,1.6094521320507156
G_00232,13.332502510043476,50.92184284342889,273.52143034712816,3.5540080088142396
G_00235,10.031619316019063,185.84727534665174,263.43387921138475,0.6061850784531537
G_00236,9.904972023092318,157.90044927610455,262.9840542629201,0.5807231328689595
G_00237,6.444251755745199,131.26812914027272,258.86154301448533,0.5709932124956903
G_00238,7.121199892925979,130.7312924565227,258.69837803994454,0.6992653213663549
G_00239,8.3539433510073,131.79419228447992,262.22176021145236,0.7258808223021073
G_00240,9.180439434256629,127.02791804088662,263.9782628551606,0.6960409584655136
G_00241,10.538195361885995,131.66699597252895,264.54954555470454,0.6712133495738731
G_00242,10.041564108735797,130.43192440284793,264.44520711898804,1.0597401866918201
G_00243,10.277634967270735,138.55415993942322,264.6342689914088,1.2233339336295976
G_00244,11.126984450637675,132.4836094082742,265.2591652562541,1.3327972813672309
G_00245,9.590816198369533,135.40511617077877,264.23557296875987,1.5819216337223818
G_00246,9.396997418967649,146.34581321491316,264.05991888046265,1.7591798405174937
G_00247,10.083179584626247,146.85775378359855,264.39054472215713,1.6929065692625895
G_00248,10.500376535231085,131.37480655325916,264.3771310160237,1.6912095252868775
G_00249,10.439811940347017,104.97450867308683,264.3512505049347,1.8987833490568713
G_00253,13.643965568679231,125.95263162268705,273.3548640999743,2.2510600106321434
G_00254,13.89540591086113,123.1700185836705,272.5998222187001,1.4153963967520673
G_00255,9.366932026032504,169.69881618036356,262.5336965437858,0.6619738816895969
G_00256,9.45336240132652,141.84163922084835,263.33911366616525,0.6331393382365329
G_00257,7.118889088784518,118.6331551672371,259.4926847847559,0.5987474071872041
G_00258,7.527812822403471,125.85018613947892,260.76084307188626,0.7278771811564164
G_00259,8.796557178292247,127.85996907962867,263.9634964799368,0.7606578065355292
G_00260,10.584249340590631,132.8082349301725,264.53525995951827,0.7528062929212866
G_00261,10.529897862096007,139.91944903148703,264.5948918557936,0.725733396509076
G_00262,11.420201279014691,123.98752608908678,264.9831330442941,1.0204988066328584
G_00263,11.742854116296275,135.71915069235862,265.3222560523659,1.1928711830473362
G_00264,11.235013395740161,134.5417689682396,265.3381501679779,1.4283482517768618
G_00265,9.974663014565767,137.24933230890338,264.42244692771663,1.6893762005237174
G_00266,9.733231562952867,148.73107561482502,264.30546503169563,1.9371942834419538
G_00267,10.373946474957233,143.00764018310588,264.41196356537523,1.8858970046052672
G_00268,10.688723151914555,125.36915430439994,264.48636636426374,1.8806025299837255
G_00269,10.643219802200177,100.12007543457995,264.4069646763545,2.053818632047562
G_00273,13.48259036566624,76.96615198268015,273.70587510960075,2.2721963525395057
G_00274,13.592377517043925,120.9264401496801,273.13559579336516,2.224047299403525
G_00275,13.950722138599703,121.25380375994774,272.5255969673075,1.283335509996107
G_00276,10.247314276746541,173.2870344222933,263.6865181820367,0.6299573740153339
G_00277,9.430875868438415,155.5896889568717,261.94944256095476,0.682811298373045
G_00278,9.80838421647269,132.63999336971324,263.9324409064426,0.6461438330180627
G_00279,8.675510681316444,114.15784472240487,263.1612505297507,0.5882595793116782
G_00280,8.454403280442785,124.28361588729936,263.31264599933417,0.6914856883172391
G_00281,8.520927006711267,125.61209538592396,263.7904405645145,0.746108725568133
G_00282,9.527346198789562,132.47293645156938,264.1764568872349,0.7807757346040444
G_00283,9.5385628854075,143.3676969410328,264.26779558325325,0.7526613291884423
G_00284,12.528072714036531,117.90693962587406,265.9094571451987,0.9749969557728655
G_00285,11.769810654014695,132.79468977464745,265.1438623961582,1.1531520218259936
G_00286,11.081443692279137,128.22608315958084,264.9020383998912,1.4500228159508604
G_00287,10.76269579241355,130.19283527149267,264.73660546477123,1.7312645768479618
G_00288,10.19016896319648,142.46419110907624,264.42169864716067,2.0110799302626203
G_00289,10.264122571227395,135.43049284829175,264.33262250243973,2.0287623370952246
G_00290,10.778188221429005,118.17516425265396,264.44716996018605,2.088891573668206
G_00291,10.786599916027463,95.81466430439066,264.431973759846,2.183875196515744
G_00293,13.147821065431021,47.90721872462361,275.006248289539,2.0268890671296633
G_00294,12.981343410861134,61.613686770335164,272.79189578435756,1.8520415896608406
G_00297,14.296718626124909,119.06980389370025,272.8957783176053,1.015432069908445
G_00298,13.46595139452209,116.61613398803773,271.1221922700123,0.7119038776964579
G_00299,9.345378740372212,163.49969843043397,263.0944162184192,0.6318746898034707
G_00300,10.155815358315765,139.61208650483195,263.6646297003633,0.6856691318319147
G_00301,10.144614422705892,120.35959997786578,264.05671362723075,0.6478835865715654
G_00302,10.431844555434385,110.15972906364496,263.98069486823135,0.5926239946378401
G_00303,9.556979095294938,122.53804916156855,263.72359245054184,0.6655669023335947
G_00304,8.784258922453875,122.62082138670995,263.7691369364339,0.7513886035859524
G_00305,9.483540020194125,129.59819325818108,264.1956814694148,0.8011755885962503
G_00306,9.493075942993187,146.51875236643832,264.3172169090599,0.7729691430697527
G_00307,12.568498332526122,114.46162724508363,266.00093004267706,0.9417141970932944
G_00308,10.769352562196824,131.55233898772286,264.6278476509997,1.123625816027459
G_00309,10.528193471765029,124.57812243713424,264.5761412907672,1.4460055318129128
G_00310,10.919699871924642,122.97225782288598,264.8217840604885,1.7529333879050193
G_00311,10.300879517421953,136.38776952041715,264.58424232852076,2.056282887205084
G_00312,9.938152177872222,136.5301128627212,264.1376037597656,2.131950415411611
G_00313,10.466015711138345,123.45986479534221,264.25183965826545,2.2397400302928343
G_00314,10.90586064246395,101.51675009740887,264.40227825410904,2.251326857236193
G_00316,13.387134006459247,64.74993416680411,273.0674349979688,2.3711478287015484
G_00317,13.74191890019245,59.551094114914804,272.297450762923,1.2468367918836538
G_00318,13.773588927074167,66.6886199416074,272.2213015146153,1.1131166467679174
G_00319,14.005429327359781,71.21050396575062,271.89991317256806,0.9025885052783161
G_00320,13.19534382563768,113.57352548851082,270.4708879070897,0.76021994464771
G_00321,13.197587250466865,115.25041897111657,270.55882862050044,0.7762629792189386
G_00322,14.286088664557367,120.6027124227433,270.64652362946543,0.6486359320108597
G_00323,13.397839441607099,132.81893768920003,267.9325325360862,0.7097219215595664
G_00324,12.799460614112137,132.33890795721126,265.65401381831015,0.7169540472344921
G_00325,12.442167372344665,133.9682679773715,264.9149577233099,0.7280594769926183
G_00326,10.858742814422957,153.82555165900268,264.0446790982318,0.8198093724370802
G_00327,7.321557965842649,104.90010717524619,259.0934880574544,0.611986595607575
G_00328,7.944624529602725,103.2430235446839,261.07088477637177,0.7106244983367276
G_00329,9.769493008685389,109.2009138466269,263.910128670354,0.8089552649210572
G_00330,10.546436420563756,109.72305053485954,264.1805284407831,0.8151771884421317
G_00331,10.214177437238815,117.12997818006579,264.24064015829435,0.8351705191456176
G_00332,10.735411108693793,114.60788214220082,264.43877711860085,0.8435651095381737
G_00333,11.35288147054695,122.28254267586776,264.85501484717093,0.8476623868339314
G_00334,10.593172942951181,145.47836819304507,264.7869839975911,0.7182122673423577
G_00335,11.621292430098364,133.989788979426,265.2573880226381,1.0470555080931794
G_00336,12.152922423167922,136.24884599460654,265.718223018031,1.1689565908706516
G_00337,11.79886076322168,129.06988376392403,265.1430238395609,1.3627392850218343
G_00338,11.421764566565098,127.09118092073518,264.6814294681754,1.5009276974409158
G_00339,10.609005987516039,141.45084509266925,264.33451721745155,1.7907533445287818
G_00340,10.02011254833593,158.55989271415788,264.19392178648263,2.1893601349237852
G_00341,9.991343332106094,153.24036070717858,264.22249025426885,2.351875125628301
G_00342,11.641189234743862,131.44562432183338,264.9147899586667,2.268369832906795
G_00343,13.23123577897269,77.38329508914092,273.4003897020894,2.8353429424949055
G_00344,13.547980019354076,72.54682147516337,273.05632644571284,2.282667894926064
G_00345,13.814796189338951,69.02847477807157,271.5979396963632,0.9496190468858801
G_00346,13.570611592774773,71.08122149123253,271.0030945193383,0.8714209926991143
G_00347,13.769202927620201,78.15960460914711,271.10888509852913,0.8195628553044164
G_00348,12.903981678460257,121.48860135687873,268.88212899751557,0.6498827824949662
G_00349,12.497939066733105,117.61383005990099,268.33119470329694,0.6856676412769389
G_00350,13.384092749318794,107.17139059318605,269.28493948905697,0.6920219017556049
G_00351,13.578586196899433,108.99473020447756,268.110694905763,0.7439751822573201
G_00352,14.136750731929682,108.94503855718679,267.1415307342365,0.7505739017188843
G_00353,12.585135991086263,117.21142420186112,265.0795433803271,0.7709145740082034
G_00354,10.945227005661197,136.90013104690604,264.18692848759315,0.8842786868689041
G_00355,8.53565157408358,91.69538730396347,262.828725389255,0.659138751001865
G_00356,9.099412311020744,97.27576413764066,262.5568761364106,0.7612667405464211
G_00357,10.710375537667245,104.29352560652771,264.28450563389765,0.868414334016954
G_00358,9.919489202191771,108.95064884437626,264.1049411578845,0.9258396012840587
G_00359,8.95551175763532,114.35841435207404,264.0872928660403,0.9271219245721669
G_00360,9.065860694967316,111.5991365314871,264.1653135873938,0.9306732811969121
G_00361,9.084335314842988,117.756262809172,264.3730215872488,0.8525107378711305
G_00362,10.440298909013018,140.81664422167844,264.55835925891836,0.6963784562118632
G_00363,11.616347269858107,145.90915703786902,265.2865144462996,1.1782953595062795
G_00364,12.570616843110793,142.22042301310577,266.3125396390115,1.2659122531408669
G_00365,12.168408945555356,133.8732693494706,265.4573477673274,1.3095043707754976
G_00366,11.25269521487659,132.2557147742659,264.6447394227469,1.4431234069968675
G_00367,10.993365367766376,145.8510015310198,264.4205761981267,1.6582995412775126
G_00368,10.633958865750243,163.77141737951345,264.4061649127673,2.0334362926326794
G_00369,11.214567274688415,161.70861610783635,264.5209092888781,2.238883134968048
G_00370,12.822712383475373,140.13916292800005,265.4506174108033,2.1674811661227835
G_00372,13.770279902796615,83.38105717314806,273.11347399475756,2.367333424499617
G_00373,13.926459023260323,92.8063023985778,272.53595612126014,1.7437908700674372
G_00374,13.809993444463283,95.95270866169045,269.9433275038196,0.704147424406213
G_00375,13.28012493912894,94.95922216786477,267.4177277985439,0.6706271031877509
G_00376,13.346035688666907,93.71964299692232,266.50797422470583,0.7104309625316366
G_00377,11.540057918589625,118.78027433170395,264.78171163476924,0.8133832291701165
G_00378,11.083052263977732,114.95642775310542,264.71105869867466,0.8505980763217746
G_00379,12.880099868774437,104.30903026475028,266.0326818702041,0.7743766038928934
G_00380,12.581204145698159,90.57229796065383,266.258206700766,0.8110875448355779
G_00381,11.887563877721014,85.9353397191911,265.23552404936925,0.839350944748784
G_00382,13.177126472227057,87.09068262590473,265.4304421127484,0.8825802204262356
G_00383,9.718432178292245,99.62584117068334,261.0425601415737,0.9573741116994311
G_00384,11.341145000662875,82.1277763844879,264.42803568481116,0.7849756323638333
G_00385,12.158557346303,100.45360067500184,264.68698834347464,0.8781317015973754
G_00386,10.270846282794933,106.65326604260504,264.3114083813083,0.9972738405666081
G_00387,10.109298693749238,106.83053025616685,264.43640771476174,1.0852180243130158
G_00388,9.343990026494527,111.96728089465212,263.90532550504133,1.0817782797694495
G_00389,9.644819842102727,108.49835389865933,264.29410271490775,1.0467122800490554
G_00390,10.246997944001253,107.7859927119165,264.6145117616141,0.9304877798120343
G_00391,11.178021654518727,118.10443589104717,264.68245387846423,0.792531428322477
G_00392,9.77055029510172,153.85849440111215,264.3381656677492,1.585841539601684
G_00393,10.5186890509821,150.46229624761645,264.63209251178205,1.6421532938109997
G_00394,11.146467791321475,143.60837677134558,264.91512060165405,1.5656053372081637
G_00395,11.02623640901301,144.43309271349025,264.93275752118836,1.5071945059405385
G_00396,12.096038970126928,158.62861686958385,264.64891685465335,1.3664901958442413
